rank	token	lemma_guess	count	cum_count	cum_pct_missing	cum_pct_corpus	category	english_gloss
4785	Kessler	kessler	1073	29819147	91.2528	5.3011	residual	Kessler
4786	Malcom	malcom	1073	29820220	91.2561	5.3013	residual	
4787	ilaria	ilaria	1073	29821293	91.2594	5.3015	residual	a female given name, currently popular in Italy
4788	immensamente	immensamente	1073	29822366	91.2627	5.3017	residual	immensely
4789	stronzetti	stronzetti	1073	29823439	91.2659	5.3019	residual	
4790	toccami	toccami	1073	29824512	91.2692	5.3021	tokeniser_fixable	
4791	Harker	harker	1072	29825584	91.2725	5.3023	residual	
4792	LordThul	lordthul	1072	29826656	91.2758	5.3025	residual	
4793	SnowBells	snowbells	1072	29827728	91.2791	5.3026	residual	
4794	Dinah	dinah	1071	29828799	91.2823	5.3028	proper_noun	
4795	Farnsworth	farnsworth	1071	29829870	91.2856	5.3030	residual	
4796	Wolfgang	wolfgang	1071	29830941	91.2889	5.3032	proper_noun	
4797	ritirarmi	ritirarmi	1071	29832012	91.2922	5.3034	tokeniser_fixable	
4798	tagliargli	tagliargli	1071	29833083	91.2955	5.3036	tokeniser_fixable	
4799	Garvey	garvey	1070	29834153	91.2987	5.3038	proper_noun	
4800	Heller	heller	1070	29835223	91.3020	5.3040	foreign_word	
4801	Melbourne	melbourne	1070	29836293	91.3053	5.3042	residual	
4802	cinquantamila	cinquantamila	1070	29837363	91.3086	5.3044	residual	fifty thousand
4803	preoccupartene	preoccupartene	1070	29838433	91.3118	5.3045	tokeniser_fixable	
4804	Elton	elton	1069	29839502	91.3151	5.3047	proper_noun	
4805	Fordham	fordham	1069	29840571	91.3184	5.3049	residual	
4806	YSW	ysw	1069	29841640	91.3216	5.3051	numerals_acronyms	
4807	Ahsoka	ahsoka	1068	29842708	91.3249	5.3053	residual	
4808	Caspere	caspere	1068	29843776	91.3282	5.3055	residual	
4809	Lancaster	lancaster	1068	29844844	91.3315	5.3057	foreign_word	
4810	Middleton	middleton	1068	29845912	91.3347	5.3059	residual	
4811	Milly	milly	1068	29846980	91.3380	5.3061	proper_noun	
4812	doverci	doverci	1068	29848048	91.3413	5.3063	tokeniser_fixable	
4813	sfidarmi	sfidarmi	1068	29849116	91.3445	5.3064	tokeniser_fixable	
4814	Metatron	metatron	1067	29850183	91.3478	5.3066	residual	
4815	TobyDammit	tobydammit	1067	29851250	91.3511	5.3068	residual	
4816	saltera	saltera	1067	29852317	91.3543	5.3070	residual	
4817	sweeswa	sweeswa	1067	29853384	91.3576	5.3072	residual	
4818	terence	terence	1067	29854451	91.3609	5.3074	proper_noun	
4819	Originals	originals	1066	29855517	91.3641	5.3076	residual	
4820	permetterle	permetterle	1066	29856583	91.3674	5.3078	tokeniser_fixable	
4821	prude	prudere	1066	29857649	91.3706	5.3080	foreign_word	to itch
4822	riempiendo	riempiendo	1066	29858715	91.3739	5.3082	residual	
4823	Marlowe	marlowe	1065	29859780	91.3772	5.3083	proper_noun	
4824	aloha	aloha	1065	29860845	91.3804	5.3085	residual	
4825	rompersi	rompersi	1065	29861910	91.3837	5.3087	tokeniser_fixable	
4826	Sunset	sunset	1064	29862974	91.3869	5.3089	foreign_word	
4827	Jolene	jolene	1063	29864037	91.3902	5.3091	proper_noun	
4828	Lachlan	lachlan	1063	29865100	91.3934	5.3093	residual	
4829	Madsen	madsen	1063	29866163	91.3967	5.3095	residual	
4830	collegarlo	collegarlo	1063	29867226	91.3999	5.3097	tokeniser_fixable	
4831	perlustrazione	perlustrazione	1063	29868289	91.4032	5.3099	residual	patrol, reconnaissance, scouring
4832	sistemarsi	sistemarsi	1063	29869352	91.4065	5.3100	tokeniser_fixable	to settle, be established, to settle down, settle in, to find a job
4833	tranquillante	tranquillante	1063	29870415	91.4097	5.3102	residual	soothing, tranquillizing
4834	Fátima	fátima	1062	29871477	91.4130	5.3104	residual	
4835	Klonni	klonni	1062	29872539	91.4162	5.3106	residual	
4836	NYU	nyu	1062	29873601	91.4195	5.3108	residual	
4837	seok	seok	1062	29874663	91.4227	5.3110	residual	
4838	viagra	viagra	1062	29875725	91.4260	5.3112	residual	
4839	Serge	serge	1061	29876786	91.4292	5.3114	proper_noun	
4840	nasconderla	nasconderla	1061	29877847	91.4324	5.3116	tokeniser_fixable	
4841	tettuccio	tettuccio	1061	29878908	91.4357	5.3117	residual	hood, soft top, canopy
4842	Brighton	brighton	1060	29879968	91.4389	5.3119	residual	
4843	Gilmore	gilmore	1060	29881028	91.4422	5.3121	residual	
4844	Michelangelo	michelangelo	1060	29882088	91.4454	5.3123	residual	Michelangelo, a male given name
4845	Sharpe	sharpe	1060	29883148	91.4487	5.3125	residual	
4846	mazel	mazel	1060	29884208	91.4519	5.3127	residual	
4847	Deke	deke	1059	29885267	91.4552	5.3129	residual	
4848	Kenobi	kenobi	1059	29886326	91.4584	5.3131	residual	
4849	Leekie	leekie	1059	29887385	91.4616	5.3132	residual	
4850	chiaroveggente	chiaroveggente	1059	29888444	91.4649	5.3134	residual	clairvoyant
4851	inie'	inie'	1059	29889503	91.4681	5.3136	residual	
4852	interessarmi	interessarmi	1059	29890562	91.4714	5.3138	tokeniser_fixable	
4853	anfetamine	anfetamina	1058	29891620	91.4746	5.3140	residual	amphetamine
4854	colluttazione	colluttazione	1058	29892678	91.4778	5.3142	residual	scuffle
4855	sopravviverà	sopravviverà	1058	29893736	91.4811	5.3144	residual	
4856	tov	tov	1058	29894794	91.4843	5.3146	residual	
4857	Felipe	felipe	1057	29895851	91.4875	5.3148	proper_noun	Felipe
4858	JP	jp	1057	29896908	91.4908	5.3149	residual	
4859	Koaliller	koaliller	1057	29897965	91.4940	5.3151	residual	
4860	Thrones	thrones	1057	29899022	91.4972	5.3153	residual	
4861	accusarlo	accusarlo	1057	29900079	91.5005	5.3155	tokeniser_fixable	
4862	dirigersi	dirigersi	1057	29901136	91.5037	5.3157	tokeniser_fixable	to set out, go towards, make for, head for, to turn to
4863	donnaiolo	donnaiolo	1057	29902193	91.5070	5.3159	residual	philanderer, womanizer
4864	guardera	guardera	1057	29903250	91.5102	5.3161	residual	
4865	ltalia	ltalia	1057	29904307	91.5134	5.3163	residual	
4866	partira	partira	1057	29905364	91.5167	5.3164	residual	
4867	Airlines	airlines	1056	29906420	91.5199	5.3166	residual	
4868	Athena	athena	1056	29907476	91.5231	5.3168	proper_noun	
4869	Genesis	genesis	1056	29908532	91.5263	5.3170	foreign_word	
4870	Vancouver	vancouver	1056	29909588	91.5296	5.3172	residual	
4871	forziere	forziere	1056	29910644	91.5328	5.3174	residual	strong box, coffer, treasure chest
4872	Eddy	eddy	1055	29911699	91.5360	5.3176	proper_noun	
4873	Hansen	hansen	1055	29912754	91.5393	5.3178	residual	
4874	essermene	essermene	1055	29913809	91.5425	5.3179	tokeniser_fixable	
4875	nullita	nullita	1055	29914864	91.5457	5.3181	tokeniser_fixable	
4876	porvi	porvi	1055	29915919	91.5490	5.3183	tokeniser_fixable	
4877	sarin	sarin	1055	29916974	91.5522	5.3185	residual	
4878	sessualita	sessualita	1055	29918029	91.5554	5.3187	tokeniser_fixable	
4879	Norm	norm	1054	29919083	91.5586	5.3189	proper_noun	
4880	Davey	davey	1053	29920136	91.5619	5.3191	proper_noun	
4881	Dixie	dixie	1053	29921189	91.5651	5.3193	proper_noun	
4882	Peg	peg	1053	29922242	91.5683	5.3194	proper_noun	
4883	Shorty	shorty	1053	29923295	91.5715	5.3196	proper_noun	
4884	indossero	indossero	1053	29924348	91.5747	5.3198	residual	
4885	ottenerla	ottenerla	1053	29925401	91.5780	5.3200	tokeniser_fixable	
4886	pied	pied	1053	29926454	91.5812	5.3202	foreign_word	
4887	trace	trace	1053	29927507	91.5844	5.3204	proper_noun	Thracian
4888	Buchanan	buchanan	1052	29928559	91.5876	5.3206	foreign_word	a surname in English, a small city, the county seat of Haralson County, Georgia, United States
4889	perdonero	perdonero	1052	29929611	91.5909	5.3208	residual	
4890	Igor	igor	1051	29930662	91.5941	5.3209	proper_noun	a male given name
4891	Lourdes	lourdes	1050	29931712	91.5973	5.3211	residual	
4892	Sons	sons	1050	29932762	91.6005	5.3213	foreign_word	
4893	slegami	slegami	1050	29933812	91.6037	5.3215	residual	
4894	ubriacarsi	ubriacarsi	1050	29934862	91.6069	5.3217	tokeniser_fixable	to get drunk; to become intoxicated, to carouse
4895	Bronson	bronson	1049	29935911	91.6101	5.3219	proper_noun	
4896	Daniela	daniela	1049	29936960	91.6133	5.3221	proper_noun	a female given name, masculine equivalent Daniele
4897	Georges	georges	1049	29938009	91.6166	5.3222	proper_noun	
4898	Scorpion	scorpion	1049	29939058	91.6198	5.3224	foreign_word	
4899	twin	twin	1049	29940107	91.6230	5.3226	foreign_word	
4900	Balbons	balbons	1048	29941155	91.6262	5.3228	residual	
4901	BreeDanielsDog	breedanielsdog	1048	29942203	91.6294	5.3230	residual	
4902	Budapest	budapest	1048	29943251	91.6326	5.3232	proper_noun	Budapest
4903	Camden	camden	1048	29944299	91.6358	5.3234	residual	
4904	Elposa	elposa	1048	29945347	91.6390	5.3236	residual	
4905	apriti	apriti	1048	29946395	91.6422	5.3237	tokeniser_fixable	
4906	combattero	combattero	1048	29947443	91.6454	5.3239	residual	
4907	immortalita	immortalita	1048	29948491	91.6486	5.3241	tokeniser_fixable	
4908	mantenerlo	mantenerlo	1048	29949539	91.6518	5.3243	tokeniser_fixable	
4909	Adelaide	adelaide	1047	29950586	91.6550	5.3245	proper_noun	a female given name, equivalent to English Adelaide, Adelaide
4910	Tucson	tucson	1047	29951633	91.6582	5.3247	residual	
4911	bro	bro	1047	29952680	91.6615	5.3249	residual	bro
4912	pudding	pudding	1047	29953727	91.6647	5.3250	foreign_word	pudding
4913	Arya	arya	1046	29954773	91.6679	5.3252	foreign_word	
4914	Avon	avon	1046	29955819	91.6711	5.3254	residual	
4915	Globe	globe	1046	29956865	91.6743	5.3256	foreign_word	
4916	malvagita	malvagita	1046	29957911	91.6775	5.3258	tokeniser_fixable	
4917	Al-Qaeda	al-qaeda	1045	29958956	91.6807	5.3260	residual	
4918	Egan	egan	1045	29960001	91.6839	5.3262	residual	
4919	Mortimer	mortimer	1045	29961046	91.6871	5.3263	proper_noun	
4920	Ridley	ridley	1045	29962091	91.6903	5.3265	residual	
4921	consegnarti	consegnarti	1045	29963136	91.6934	5.3267	tokeniser_fixable	
4922	Gwintroc	gwintroc	1044	29964180	91.6966	5.3269	residual	
4923	impedira	impedira	1044	29965224	91.6998	5.3271	residual	
4924	rune	rune	1044	29966268	91.7030	5.3273	foreign_word	
4925	Prometheus	prometheus	1043	29967311	91.7062	5.3275	foreign_word	
4926	Thorpe	thorpe	1043	29968354	91.7094	5.3276	proper_noun	
4927	andateci	andateci	1043	29969397	91.7126	5.3278	residual	
4928	Radcliffe	radcliffe	1042	29970439	91.7158	5.3280	proper_noun	
4929	Sanderson	sanderson	1042	29971481	91.7190	5.3282	proper_noun	
4930	difenderlo	difenderlo	1042	29972523	91.7222	5.3284	tokeniser_fixable	
4931	guardarle	guardarle	1042	29973565	91.7254	5.3286	tokeniser_fixable	
4932	Jedikiah	jedikiah	1041	29974606	91.7285	5.3288	residual	
4933	smettiamola	smettiamola	1041	29975647	91.7317	5.3289	residual	
4934	Markham	markham	1040	29976687	91.7349	5.3291	residual	
4935	Olivier	olivier	1040	29977727	91.7381	5.3293	proper_noun	Olivier
4936	shhh	shhh	1040	29978767	91.7413	5.3295	numerals_acronyms	
4937	Rosalie	rosalie	1039	29979806	91.7445	5.3297	proper_noun	a funereal celebration consisting of a feast during which roses and other flowers were distributed
4938	bibliotecaria	bibliotecaria	1039	29980845	91.7476	5.3299	residual	female equivalent of bibliotecario
4939	luccicante	luccicante	1039	29981884	91.7508	5.3300	residual	glittering, shiny, sparkling
4940	restituirlo	restituirlo	1039	29982923	91.7540	5.3302	tokeniser_fixable	
4941	Katniss	katniss	1038	29983961	91.7572	5.3304	residual	
4942	Ciro	ciro	1037	29984998	91.7604	5.3306	residual	Cyrus, a male given name from Old Persian, equivalent to English Cyrus
4943	Marlon	marlon	1037	29986035	91.7635	5.3308	proper_noun	
4944	Mayfair	mayfair	1037	29987072	91.7667	5.3310	foreign_word	
4945	Sparks	sparks	1037	29988109	91.7699	5.3312	foreign_word	
4946	fichissimo	fichissimo	1037	29989146	91.7730	5.3313	residual	
4947	Gill	gill	1036	29990182	91.7762	5.3315	proper_noun	
4948	Travers	travers	1036	29991218	91.7794	5.3317	proper_noun	
4949	battersi	battersi	1036	29992254	91.7826	5.3319	tokeniser_fixable	to fight; to battle, to flog
4950	chul	chul	1036	29993290	91.7857	5.3321	residual	
4951	tirera	tirera	1036	29994326	91.7889	5.3323	residual	
4952	Moreau	moreau	1035	29995361	91.7921	5.3324	residual	a surname in French
4953	Salazar	salazar	1035	29996396	91.7952	5.3326	residual	
4954	irrita	irrito	1035	29997431	91.7984	5.3328	residual	nullified, null and void, ineffective, invalid, useless
4955	oltretomba	oltretomba	1035	29998466	91.8016	5.3330	residual	afterlife, hereafter, next world
4956	perfida	perfida	1035	29999501	91.8047	5.3332	residual	
4957	Laurent	laurent	1034	30000535	91.8079	5.3334	proper_noun	
4958	ostilita	ostilita	1034	30001569	91.8111	5.3335	tokeniser_fixable	
4959	Demelza	demelza	1033	30002602	91.8142	5.3337	residual	
4960	ammazzarlo	ammazzarlo	1033	30003635	91.8174	5.3339	tokeniser_fixable	
4961	negligente	negligente	1033	30004668	91.8205	5.3341	residual	negligent
4962	presentarci	presentarci	1033	30005701	91.8237	5.3343	tokeniser_fixable	
4963	reggetevi	reggetevi	1033	30006734	91.8269	5.3345	residual	
4964	tribordo	tribordo	1033	30007767	91.8300	5.3346	residual	starboard
4965	Atene	atene	1032	30008799	91.8332	5.3348	tokeniser_fixable	Athens
4966	Friday	friday	1032	30009831	91.8363	5.3350	foreign_word	
4967	Johns	johns	1032	30010863	91.8395	5.3352	residual	
4968	Pearce	pearce	1032	30011895	91.8427	5.3354	proper_noun	
4969	fatemelo	fatemelo	1032	30012927	91.8458	5.3356	residual	
4970	flipper	flipper	1032	30013959	91.8490	5.3358	proper_noun	pinball
4971	Altman	altman	1031	30014990	91.8521	5.3359	residual	
4972	Gabriella	gabriella	1031	30016021	91.8553	5.3361	proper_noun	a female given name, masculine equivalent Gabriele
4973	Jana	jana	1031	30017052	91.8584	5.3363	proper_noun	
4974	Lito	lito	1031	30018083	91.8616	5.3365	residual	
4975	Natalia	natalia	1031	30019114	91.8648	5.3367	proper_noun	a female given name, equivalent to English Natalie
4976	abituarsiallafine	abituarsiallafine	1031	30020145	91.8679	5.3369	residual	
4977	chiamarvi	chiamarvi	1031	30021176	91.8711	5.3370	tokeniser_fixable	
4978	fottutissimo	fottutissimo	1031	30022207	91.8742	5.3372	residual	
4979	melodrammatico	melodrammatico	1031	30023238	91.8774	5.3374	residual	melodramatic, awkwardly theatrical, corny, schmaltzy
4980	Corleone	corleone	1030	30024268	91.8805	5.3376	residual	a small town in Sicily, home of an infamous Mafia family
4981	Gordo	gordo	1030	30025298	91.8837	5.3378	residual	
4982	invitarlo	invitarlo	1030	30026328	91.8868	5.3379	tokeniser_fixable	
4983	Guglielmo	guglielmo	1029	30027357	91.8900	5.3381	proper_noun	a male given name, equivalent to English William
4984	Leith	leith	1029	30028386	91.8931	5.3383	foreign_word	
4985	Parkinson	parkinson	1029	30029415	91.8963	5.3385	residual	
4986	Rafe	rafe	1029	30030444	91.8994	5.3387	proper_noun	suture, raphe
4987	Schwartz	schwartz	1029	30031473	91.9026	5.3389	residual	
4988	dicendogli	dicendogli	1029	30032502	91.9057	5.3390	residual	
4989	dig	dig	1029	30033531	91.9089	5.3392	foreign_word	
4990	liberarla	liberarla	1029	30034560	91.9120	5.3394	tokeniser_fixable	
4991	umidita	umidita	1029	30035589	91.9152	5.3396	tokeniser_fixable	
4992	Beyonce	beyonce	1028	30036617	91.9183	5.3398	residual	
4993	Evgenij	evgenij	1028	30037645	91.9215	5.3400	residual	
4994	bravata	bravata	1028	30038673	91.9246	5.3401	residual	mischief, prank, braggadocio, braggart, bravado
4995	chicken	chicken	1028	30039701	91.9278	5.3403	foreign_word	
4996	ritornero	ritornero	1028	30040729	91.9309	5.3405	residual	
4997	uffa	uffa	1028	30041757	91.9340	5.3407	residual	bother, what a bore, phew!, oof!, yikes; an expression of surprise, exhaustion, and often frustration, Expression of empathy with unpleasant or undesirable circumstances
4998	Georgina	georgina	1027	30042784	91.9372	5.3409	proper_noun	
4999	Lucius	lucius	1027	30043811	91.9403	5.3411	proper_noun	
5000	accedervi	accedervi	1027	30044838	91.9435	5.3412	tokeniser_fixable	
5001	permetterselo	permetterselo	1027	30045865	91.9466	5.3414	tokeniser_fixable	
5002	schiarirmi	schiarirmi	1027	30046892	91.9498	5.3416	residual	
5003	Casablanca	casablanca	1026	30047918	91.9529	5.3418	residual	
5004	Leary	leary	1026	30048944	91.9560	5.3420	residual	
5005	immaginarti	immaginarti	1026	30049970	91.9592	5.3422	tokeniser_fixable	
5006	scagnozzo	scagnozzo	1026	30050996	91.9623	5.3423	residual	lackey, hanger-on
5007	spingerlo	spingerlo	1026	30052022	91.9655	5.3425	tokeniser_fixable	
5008	comportatevi	comportatevi	1025	30053047	91.9686	5.3427	residual	
5009	Archibald	archibald	1024	30054071	91.9717	5.3429	proper_noun	
5010	Donner	donner	1024	30055095	91.9749	5.3431	residual	
5011	batterli	batterli	1024	30056119	91.9780	5.3432	tokeniser_fixable	
5012	crescera	crescera	1024	30057143	91.9811	5.3434	residual	
5013	prepararvi	prepararvi	1024	30058167	91.9843	5.3436	tokeniser_fixable	
5014	superarla	superarla	1024	30059191	91.9874	5.3438	tokeniser_fixable	
5015	Constantine	constantine	1023	30060214	91.9905	5.3440	proper_noun	
5016	Dunphy	dunphy	1023	30061237	91.9937	5.3442	residual	
5017	Speedy	speedy	1023	30062260	91.9968	5.3443	foreign_word	
5018	Yuki	yuki	1023	30063283	91.9999	5.3445	foreign_word	
5019	quarantacinque	quarantacinque	1023	30064306	92.0031	5.3447	residual	forty-five
5020	Alexa	alexa	1022	30065328	92.0062	5.3449	proper_noun	
5021	Jakob	jakob	1022	30066350	92.0093	5.3451	proper_noun	
5022	Juliana	juliana	1022	30067372	92.0124	5.3452	proper_noun	
5023	Saxon	saxon	1022	30068394	92.0156	5.3454	proper_noun	
5024	andarlo	andarlo	1022	30069416	92.0187	5.3456	tokeniser_fixable	
5025	importera	importera	1022	30070438	92.0218	5.3458	residual	
5026	Cedric	cedric	1021	30071459	92.0249	5.3460	foreign_word	
5027	Cosimo	cosimo	1021	30072480	92.0281	5.3462	residual	a male given name, equivalent to English Cosmo
5028	Frederic	frederic	1021	30073501	92.0312	5.3463	proper_noun	
5029	Siegel	siegel	1021	30074522	92.0343	5.3465	residual	
5030	Waits	waits	1021	30075543	92.0374	5.3467	residual	
5031	goditela	goditela	1021	30076564	92.0406	5.3469	residual	
5032	Bobbi	bobbi	1020	30077584	92.0437	5.3471	proper_noun	
5033	Devlin	devlin	1020	30078604	92.0468	5.3472	residual	
5034	Glock	glock	1020	30079624	92.0499	5.3474	residual	
5035	crasso	crasso	1020	30080644	92.0530	5.3476	residual	crass
5036	rincresce	rincrescere	1020	30081664	92.0562	5.3478	residual	to regret, to be sorry, to be bored or annoyed
5037	Alexandria	alexandria	1019	30082683	92.0593	5.3480	residual	
5038	Claybourne	claybourne	1019	30083702	92.0624	5.3481	proper_noun	
5039	ammutinamento	ammutinamento	1019	30084721	92.0655	5.3483	residual	mutiny
5040	avvertirla	avvertirla	1019	30085740	92.0686	5.3485	tokeniser_fixable	
5041	mangera	mangera	1019	30086759	92.0718	5.3487	residual	
5042	sorellanza	sorellanza	1019	30087778	92.0749	5.3489	residual	sisterhood
5043	Berger	berger	1018	30088796	92.0780	5.3491	foreign_word	
5044	Spigui	spigui	1018	30089814	92.0811	5.3492	residual	
5045	Tobin	tobin	1018	30090832	92.0842	5.3494	proper_noun	
5046	mettetemi	mettetemi	1018	30091850	92.0873	5.3496	residual	
5047	zerbino	zerbino	1018	30092868	92.0905	5.3498	residual	doormat, popinjay
5048	Lennon	lennon	1017	30093885	92.0936	5.3500	residual	Lennon
5049	Sottotitolato	sottotitolato	1017	30094902	92.0967	5.3501	residual	subtitled
5050	Zola	zola	1017	30095919	92.0998	5.3503	proper_noun	a surname, gorgonzola
5051	invischiato	invischiare	1017	30096936	92.1029	5.3505	residual	to involve in a difficult situation, to smear with birdlime, to capture with birdlime
5052	Annabel	annabel	1016	30097952	92.1060	5.3507	proper_noun	
5053	Lancillotto	lancillotto	1016	30098968	92.1091	5.3509	residual	Lancelot
5054	Prescott	prescott	1016	30099984	92.1122	5.3510	proper_noun	
5055	trattarlo	trattarlo	1016	30101000	92.1153	5.3512	tokeniser_fixable	
5056	Ariankh	ariankh	1015	30102015	92.1184	5.3514	residual	
5057	Charming	charming	1015	30103030	92.1216	5.3516	foreign_word	
5058	Durst	durst	1015	30104045	92.1247	5.3518	foreign_word	
5059	Kabul	kabul	1015	30105060	92.1278	5.3519	residual	Kabul
5060	Raines	raines	1015	30106075	92.1309	5.3521	residual	
5061	Reginald	reginald	1015	30107090	92.1340	5.3523	proper_noun	
5062	alligatori	alligatore	1015	30108105	92.1371	5.3525	residual	alligator
5063	arrabbiarmi	arrabbiarmi	1015	30109120	92.1402	5.3527	tokeniser_fixable	
5064	scriverci	scriverci	1015	30110135	92.1433	5.3528	tokeniser_fixable	
5065	sonnifero	sonnifero	1015	30111150	92.1464	5.3530	residual	sleep-inducing, soporific
5066	Glades	glades	1014	30112164	92.1495	5.3532	residual	
5067	Moreno	moreno	1014	30113178	92.1526	5.3534	residual	
5068	Tahiti	tahiti	1014	30114192	92.1557	5.3536	foreign_word	
5069	chardonnay	chardonnay	1014	30115206	92.1588	5.3537	residual	
5070	picchiarlo	picchiarlo	1014	30116220	92.1619	5.3539	tokeniser_fixable	
5071	ubriacarmi	ubriacarmi	1014	30117234	92.1650	5.3541	tokeniser_fixable	
5072	Dorne	dorne	1013	30118247	92.1681	5.3543	tokeniser_fixable	
5073	Marv	marv	1013	30119260	92.1712	5.3545	proper_noun	
5074	curarti	curarti	1013	30120273	92.1743	5.3547	tokeniser_fixable	
5075	dammeli	dammeli	1013	30121286	92.1774	5.3548	residual	
5076	torturarmi	torturarmi	1013	30122299	92.1805	5.3550	tokeniser_fixable	
5077	Villanueva	villanueva	1012	30123311	92.1836	5.3552	residual	
5078	Castore	castore	1011	30124322	92.1867	5.3554	residual	Castor
5079	Dempsey	dempsey	1011	30125333	92.1898	5.3556	residual	
5080	Indy	indy	1011	30126344	92.1929	5.3557	foreign_word	
5081	antrace	antrace	1011	30127355	92.1960	5.3559	residual	anthrax
5082	Cheng	cheng	1010	30128365	92.1991	5.3561	foreign_word	
5083	Whitechapel	whitechapel	1010	30129375	92.2022	5.3563	foreign_word	
5084	cavarcela	cavarcela	1010	30130385	92.2053	5.3564	tokeniser_fixable	
5085	dominus	dominus	1010	30131395	92.2084	5.3566	foreign_word	
5086	informarti	informarti	1010	30132405	92.2114	5.3568	tokeniser_fixable	
5087	jutsu	jutsu	1010	30133415	92.2145	5.3570	residual	
5088	Toledo	toledo	1009	30134424	92.2176	5.3572	foreign_word	Toledo
5089	Tory	tory	1009	30135433	92.2207	5.3573	proper_noun	
5090	scriverti	scriverti	1009	30136442	92.2238	5.3575	tokeniser_fixable	
5091	giratevi	giratevi	1007	30137449	92.2269	5.3577	residual	
5092	rimanerci	rimanerci	1007	30138456	92.2300	5.3579	tokeniser_fixable	
5093	Terminator	terminator	1006	30139462	92.2330	5.3581	foreign_word	
5094	assicuriamoci	assicuriamoci	1006	30140468	92.2361	5.3582	residual	
5095	cacciarmi	cacciarmi	1006	30141474	92.2392	5.3584	tokeniser_fixable	
5096	disonorato	disonorare	1006	30142480	92.2423	5.3586	residual	dishonour
5097	scrivilo	scrivilo	1006	30143486	92.2454	5.3588	residual	
5098	Berman	berman	1005	30144491	92.2484	5.3590	residual	
5099	Romania	romania	1005	30145496	92.2515	5.3591	proper_noun	Romania
5100	Tijuana	tijuana	1005	30146501	92.2546	5.3593	residual	
5101	ambra	ambra	1005	30147506	92.2577	5.3595	residual	amber
5102	Portia	portia	1004	30148510	92.2607	5.3597	proper_noun	
5103	dilla	dilla	1004	30149514	92.2638	5.3598	residual	
5104	fotocopiatrice	fotocopiatrice	1004	30150518	92.2669	5.3600	residual	photocopy, photocopier
5105	jefe	jefe	1004	30151522	92.2699	5.3602	residual	
5106	riportala	riportala	1004	30152526	92.2730	5.3604	tokeniser_fixable	
5107	sentirle	sentirle	1004	30153530	92.2761	5.3606	tokeniser_fixable	
5108	sobrieta	sobrieta	1004	30154534	92.2792	5.3607	tokeniser_fixable	
5109	sottotitolati	sottotitolati	1004	30155538	92.2822	5.3609	residual	
5110	Aramis	aramis	1003	30156541	92.2853	5.3611	foreign_word	
5111	Gestapo	gestapo	1003	30157544	92.2884	5.3613	foreign_word	Gestapo
5112	Hawking	hawking	1003	30158547	92.2914	5.3615	foreign_word	Hawking
5113	Raja	raja	1003	30159550	92.2945	5.3616	foreign_word	
5114	Solloway	solloway	1003	30160553	92.2976	5.3618	residual	
5115	Tansy	tansy	1003	30161556	92.3007	5.3620	proper_noun	
5116	allontanarci	allontanarci	1003	30162559	92.3037	5.3622	tokeniser_fixable	
5117	Roxy	roxy	1002	30163561	92.3068	5.3623	proper_noun	
5118	giurì	giurì	1002	30164563	92.3099	5.3625	residual	jury
5119	lotus	lotus	1002	30165565	92.3129	5.3627	foreign_word	
5120	roller	roller	1002	30166567	92.3160	5.3629	foreign_word	
5121	svignata	svignare	1002	30167569	92.3191	5.3631	residual	to slip away, to slide off, to sneak off
5122	vampire	vampire	1002	30168571	92.3221	5.3632	foreign_word	
5123	Sakura	sakura	1001	30169572	92.3252	5.3634	residual	
5124	Tudor	tudor	1001	30170573	92.3282	5.3636	proper_noun	
5125	aprirti	aprirti	1001	30171574	92.3313	5.3638	tokeniser_fixable	
5126	consegnero	consegnero	1001	30172575	92.3344	5.3639	residual	
5127	prepagato	prepagato	1001	30173576	92.3374	5.3641	residual	prepaid
5128	semplicissimo	semplicissimo	1001	30174577	92.3405	5.3643	residual	
5129	Dent	dent	1000	30175577	92.3436	5.3645	foreign_word	
5130	Hae	hae	1000	30176577	92.3466	5.3647	residual	
5131	Mansfield	mansfield	1000	30177577	92.3497	5.3648	residual	
5132	MssMe	mssme	1000	30178577	92.3527	5.3650	residual	
5133	Oak	oak	1000	30179577	92.3558	5.3652	foreign_word	
5134	Sylar	sylar	1000	30180577	92.3589	5.3654	residual	
5135	arrivederla	arrivederla	1000	30181577	92.3619	5.3655	residual	goodbye
5136	uaddafac	uaddafac	1000	30182577	92.3650	5.3657	residual	
5137	Graves	graves	999	30183576	92.3680	5.3659	foreign_word	
5138	festivita	festivita	999	30184575	92.3711	5.3661	tokeniser_fixable	
5139	insabbiamento	insabbiamento	999	30185574	92.3742	5.3663	residual	cover-up, shelving, silting up
5140	piccolissimo	piccolissimo	999	30186573	92.3772	5.3664	residual	
5141	ridarmi	ridarmi	999	30187572	92.3803	5.3666	tokeniser_fixable	
5142	Cove	cove	998	30188570	92.3833	5.3668	foreign_word	
5143	Sparrow	sparrow	998	30189568	92.3864	5.3670	foreign_word	
5144	Winger	winger	998	30190566	92.3894	5.3671	foreign_word	
5145	candidarmi	candidarmi	998	30191564	92.3925	5.3673	tokeniser_fixable	
5146	gras	gras	998	30192562	92.3955	5.3675	residual	
5147	licenziarlo	licenziarlo	998	30193560	92.3986	5.3677	tokeniser_fixable	
5148	ritiratevi	ritiratevi	998	30194558	92.4016	5.3679	residual	
5149	Anika	anika	997	30195555	92.4047	5.3680	residual	
